Mod Key,Group,Generation Type,Required Level,Stats,Spawn Weights
PhysicalDamageTakenGainedAsLifeEldritchImplicit5,,searing_exarch_implicit,75,physical_damage_taken_recouped_as_life_% (15 to 16),helmet:600
PhysicalDamageTakenGainedAsLifeEldritchImplicit6,,searing_exarch_implicit,75,physical_damage_taken_recouped_as_life_% (17 to 18),helmet:600
PhysicalDamageTakenGainedAsLifeEldritchImplicitUniquePresence1,,searing_exarch_implicit,75,physical_damage_taken_recouped_as_life_% (13 to 14) | local_influence_mod_requires_unique_monster_presence (1 to 1),
PhysicalDamageTakenGainedAsLifeEldritchImplicitUniquePresence2,,searing_exarch_implicit,75,physical_damage_taken_recouped_as_life_% (15 to 16) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:300
PhysicalDamageTakenGainedAsLifeEldritchImplicitUniquePresence3,,searing_exarch_implicit,75,physical_damage_taken_recouped_as_life_% (17 to 18) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:300
PhysicalDamageTakenGainedAsLifeEldritchImplicitUniquePresence4,,searing_exarch_implicit,75,physical_damage_taken_recouped_as_life_% (19 to 20) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:300
PhysicalDamageTakenGainedAsLifeEldritchImplicitUniquePresence5,,searing_exarch_implicit,75,physical_damage_taken_recouped_as_life_% (21 to 22) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:300
PhysicalDamageTakenGainedAsLifeEldritchImplicitUniquePresence6,,searing_exarch_implicit,75,physical_damage_taken_recouped_as_life_% (23 to 24) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:300
PhysicalDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence1,,searing_exarch_implicit,75,physical_damage_taken_recouped_as_life_% (19 to 20) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
PhysicalDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence2,,searing_exarch_implicit,75,physical_damage_taken_recouped_as_life_% (21 to 22) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
PhysicalDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence3,,searing_exarch_implicit,75,physical_damage_taken_recouped_as_life_% (23 to 24) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:120
PhysicalDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence4,,searing_exarch_implicit,75,physical_damage_taken_recouped_as_life_% (25 to 26) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:120
PhysicalDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence5,,searing_exarch_implicit,75,physical_damage_taken_recouped_as_life_% (27 to 28) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:120
PhysicalDamageTakenGainedAsLifeEldritchImplicitPinnaclePresence6,,searing_exarch_implicit,75,physical_damage_taken_recouped_as_life_% (29 to 30) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:120
CurseEffectFlammabilityEldritchImplicit1,,searing_exarch_implicit,75,flammability_curse_effect_+% (10 to 10),helmet:300
CurseEffectFlammabilityEldritchImplicit2,,searing_exarch_implicit,75,flammability_curse_effect_+% (11 to 11),helmet:300
CurseEffectFlammabilityEldritchImplicit3,,searing_exarch_implicit,75,flammability_curse_effect_+% (12 to 12),helmet:300
CurseEffectFlammabilityEldritchImplicit4,,searing_exarch_implicit,75,flammability_curse_effect_+% (13 to 13),helmet:300
CurseEffectFlammabilityEldritchImplicit5,,searing_exarch_implicit,75,flammability_curse_effect_+% (14 to 14),helmet:300
CurseEffectFlammabilityEldritchImplicit6,,searing_exarch_implicit,75,flammability_curse_effect_+% (15 to 15),helmet:300
CurseEffectFlammabilityEldritchImplicitUniquePresence1,,searing_exarch_implicit,75,flammability_curse_effect_+% (14 to 14) | local_influence_mod_requires_unique_monster_presence (1 to 1),
CurseEffectFlammabilityEldritchImplicitUniquePresence2,,searing_exarch_implicit,75,flammability_curse_effect_+% (15 to 15) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectFlammabilityEldritchImplicitUniquePresence3,,searing_exarch_implicit,75,flammability_curse_effect_+% (16 to 16) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectFlammabilityEldritchImplicitUniquePresence4,,searing_exarch_implicit,75,flammability_curse_effect_+% (17 to 17) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectFlammabilityEldritchImplicitUniquePresence5,,searing_exarch_implicit,75,flammability_curse_effect_+% (18 to 18) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectFlammabilityEldritchImplicitUniquePresence6,,searing_exarch_implicit,75,flammability_curse_effect_+% (19 to 19) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectFlammabilityEldritchImplicitPinnaclePresence1,,searing_exarch_implicit,75,flammability_curse_effect_+% (18 to 18) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
CurseEffectFlammabilityEldritchImplicitPinnaclePresence2,,searing_exarch_implicit,75,flammability_curse_effect_+% (19 to 19) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
CurseEffectFlammabilityEldritchImplicitPinnaclePresence3,,searing_exarch_implicit,75,flammability_curse_effect_+% (20 to 20) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:60
CurseEffectFlammabilityEldritchImplicitPinnaclePresence4,,searing_exarch_implicit,75,flammability_curse_effect_+% (21 to 21) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:60
CurseEffectFlammabilityEldritchImplicitPinnaclePresence5,,searing_exarch_implicit,75,flammability_curse_effect_+% (22 to 22) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:60
CurseEffectFlammabilityEldritchImplicitPinnaclePresence6,,searing_exarch_implicit,75,flammability_curse_effect_+% (23 to 23) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:60
CurseEffectFrostbiteEldritchImplicit1,,searing_exarch_implicit,75,frostbite_curse_effect_+% (10 to 10),helmet:300
CurseEffectFrostbiteEldritchImplicit2,,searing_exarch_implicit,75,frostbite_curse_effect_+% (11 to 11),helmet:300
CurseEffectFrostbiteEldritchImplicit3,,searing_exarch_implicit,75,frostbite_curse_effect_+% (12 to 12),helmet:300
CurseEffectFrostbiteEldritchImplicit4,,searing_exarch_implicit,75,frostbite_curse_effect_+% (13 to 13),helmet:300
CurseEffectFrostbiteEldritchImplicit5,,searing_exarch_implicit,75,frostbite_curse_effect_+% (14 to 14),helmet:300
CurseEffectFrostbiteEldritchImplicit6,,searing_exarch_implicit,75,frostbite_curse_effect_+% (15 to 15),helmet:300
CurseEffectFrostbiteEldritchImplicitUniquePresence1,,searing_exarch_implicit,75,frostbite_curse_effect_+% (14 to 14) | local_influence_mod_requires_unique_monster_presence (1 to 1),
CurseEffectFrostbiteEldritchImplicitUniquePresence2,,searing_exarch_implicit,75,frostbite_curse_effect_+% (15 to 15) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectFrostbiteEldritchImplicitUniquePresence3,,searing_exarch_implicit,75,frostbite_curse_effect_+% (16 to 16) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectFrostbiteEldritchImplicitUniquePresence4,,searing_exarch_implicit,75,frostbite_curse_effect_+% (17 to 17) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectFrostbiteEldritchImplicitUniquePresence5,,searing_exarch_implicit,75,frostbite_curse_effect_+% (18 to 18) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectFrostbiteEldritchImplicitUniquePresence6,,searing_exarch_implicit,75,frostbite_curse_effect_+% (19 to 19) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectFrostbiteEldritchImplicitPinnaclePresence1,,searing_exarch_implicit,75,frostbite_curse_effect_+% (18 to 18) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
CurseEffectFrostbiteEldritchImplicitPinnaclePresence2,,searing_exarch_implicit,75,frostbite_curse_effect_+% (19 to 19) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
CurseEffectFrostbiteEldritchImplicitPinnaclePresence3,,searing_exarch_implicit,75,frostbite_curse_effect_+% (20 to 20) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:60
CurseEffectFrostbiteEldritchImplicitPinnaclePresence4,,searing_exarch_implicit,75,frostbite_curse_effect_+% (21 to 21) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:60
CurseEffectFrostbiteEldritchImplicitPinnaclePresence5,,searing_exarch_implicit,75,frostbite_curse_effect_+% (22 to 22) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:60
CurseEffectFrostbiteEldritchImplicitPinnaclePresence6,,searing_exarch_implicit,75,frostbite_curse_effect_+% (23 to 23) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:60
CurseEffectConductivityEldritchImplicit1,,searing_exarch_implicit,75,conductivity_curse_effect_+% (10 to 10),helmet:300
CurseEffectConductivityEldritchImplicit2,,searing_exarch_implicit,75,conductivity_curse_effect_+% (11 to 11),helmet:300
CurseEffectConductivityEldritchImplicit3,,searing_exarch_implicit,75,conductivity_curse_effect_+% (12 to 12),helmet:300
CurseEffectConductivityEldritchImplicit4,,searing_exarch_implicit,75,conductivity_curse_effect_+% (13 to 13),helmet:300
CurseEffectConductivityEldritchImplicit5,,searing_exarch_implicit,75,conductivity_curse_effect_+% (14 to 14),helmet:300
CurseEffectConductivityEldritchImplicit6,,searing_exarch_implicit,75,conductivity_curse_effect_+% (15 to 15),helmet:300
CurseEffectConductivityEldritchImplicitUniquePresence1,,searing_exarch_implicit,75,conductivity_curse_effect_+% (14 to 14) | local_influence_mod_requires_unique_monster_presence (1 to 1),
CurseEffectConductivityEldritchImplicitUniquePresence2,,searing_exarch_implicit,75,conductivity_curse_effect_+% (15 to 15) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectConductivityEldritchImplicitUniquePresence3,,searing_exarch_implicit,75,conductivity_curse_effect_+% (16 to 16) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectConductivityEldritchImplicitUniquePresence4,,searing_exarch_implicit,75,conductivity_curse_effect_+% (17 to 17) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectConductivityEldritchImplicitUniquePresence5,,searing_exarch_implicit,75,conductivity_curse_effect_+% (18 to 18) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectConductivityEldritchImplicitUniquePresence6,,searing_exarch_implicit,75,conductivity_curse_effect_+% (19 to 19) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectConductivityEldritchImplicitPinnaclePresence1,,searing_exarch_implicit,75,conductivity_curse_effect_+% (18 to 18) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
CurseEffectConductivityEldritchImplicitPinnaclePresence2,,searing_exarch_implicit,75,conductivity_curse_effect_+% (19 to 19) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
CurseEffectConductivityEldritchImplicitPinnaclePresence3,,searing_exarch_implicit,75,conductivity_curse_effect_+% (20 to 20) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:60
CurseEffectConductivityEldritchImplicitPinnaclePresence4,,searing_exarch_implicit,75,conductivity_curse_effect_+% (21 to 21) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:60
CurseEffectConductivityEldritchImplicitPinnaclePresence5,,searing_exarch_implicit,75,conductivity_curse_effect_+% (22 to 22) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:60
CurseEffectConductivityEldritchImplicitPinnaclePresence6,,searing_exarch_implicit,75,conductivity_curse_effect_+% (23 to 23) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:60
CurseEffectVulnerabilityEldritchImplicit1,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (10 to 10),helmet:300
CurseEffectVulnerabilityEldritchImplicit2,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (11 to 11),helmet:300
CurseEffectVulnerabilityEldritchImplicit3,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (12 to 12),helmet:300
CurseEffectVulnerabilityEldritchImplicit4,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (13 to 13),helmet:300
CurseEffectVulnerabilityEldritchImplicit5,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (14 to 14),helmet:300
CurseEffectVulnerabilityEldritchImplicit6,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (15 to 15),helmet:300
CurseEffectVulnerabilityEldritchImplicitUniquePresence1,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (14 to 14) | local_influence_mod_requires_unique_monster_presence (1 to 1),
CurseEffectVulnerabilityEldritchImplicitUniquePresence2,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (15 to 15) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectVulnerabilityEldritchImplicitUniquePresence3,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (16 to 16) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectVulnerabilityEldritchImplicitUniquePresence4,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (17 to 17) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectVulnerabilityEldritchImplicitUniquePresence5,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (18 to 18) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectVulnerabilityEldritchImplicitUniquePresence6,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (19 to 19) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectVulnerabilityEldritchImplicitPinnaclePresence1,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (18 to 18) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
CurseEffectVulnerabilityEldritchImplicitPinnaclePresence2,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (19 to 19) | local_influence_mod_requires_celestial_boss_presence (1 to 1),
CurseEffectVulnerabilityEldritchImplicitPinnaclePresence3,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (20 to 20) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:60
CurseEffectVulnerabilityEldritchImplicitPinnaclePresence4,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (21 to 21) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:60
CurseEffectVulnerabilityEldritchImplicitPinnaclePresence5,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (22 to 22) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:60
CurseEffectVulnerabilityEldritchImplicitPinnaclePresence6,,searing_exarch_implicit,75,vulnerability_curse_effect_+% (23 to 23) | local_influence_mod_requires_celestial_boss_presence (1 to 1),helmet:60
CurseEffectElementalWeaknessEldritchImplicit1,,searing_exarch_implicit,75,elemental_weakness_curse_effect_+% (10 to 10),helmet:300
CurseEffectElementalWeaknessEldritchImplicit2,,searing_exarch_implicit,75,elemental_weakness_curse_effect_+% (11 to 11),helmet:300
CurseEffectElementalWeaknessEldritchImplicit3,,searing_exarch_implicit,75,elemental_weakness_curse_effect_+% (12 to 12),helmet:300
CurseEffectElementalWeaknessEldritchImplicit4,,searing_exarch_implicit,75,elemental_weakness_curse_effect_+% (13 to 13),helmet:300
CurseEffectElementalWeaknessEldritchImplicit5,,searing_exarch_implicit,75,elemental_weakness_curse_effect_+% (14 to 14),helmet:300
CurseEffectElementalWeaknessEldritchImplicit6,,searing_exarch_implicit,75,elemental_weakness_curse_effect_+% (15 to 15),helmet:300
CurseEffectElementalWeaknessEldritchImplicitUniquePresence1,,searing_exarch_implicit,75,elemental_weakness_curse_effect_+% (14 to 14) | local_influence_mod_requires_unique_monster_presence (1 to 1),
CurseEffectElementalWeaknessEldritchImplicitUniquePresence2,,searing_exarch_implicit,75,elemental_weakness_curse_effect_+% (15 to 15) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectElementalWeaknessEldritchImplicitUniquePresence3,,searing_exarch_implicit,75,elemental_weakness_curse_effect_+% (16 to 16) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectElementalWeaknessEldritchImplicitUniquePresence4,,searing_exarch_implicit,75,elemental_weakness_curse_effect_+% (17 to 17) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
CurseEffectElementalWeaknessEldritchImplicitUniquePresence5,,searing_exarch_implicit,75,elemental_weakness_curse_effect_+% (18 to 18) | local_influence_mod_requires_unique_monster_presence (1 to 1),helmet:150
